Kod;Nazwa;Rok;Wartosc;Jednostka_miary
2415000;Powiat wodzisławski;2018;3725.84;zl
2415000;Powiat wodzisławski;2019;4031.73;zl
2415000;Powiat wodzisławski;2020;4323.1;zl
2415000;Powiat wodzisławski;2021;4708.55;zl
2415000;Powiat wodzisławski;2022;5478.76;zl
2415000;Powiat wodzisławski;2023;6189.57;zl
2416000;Powiat zawierciański;2017;4023.65;zl
2416000;Powiat zawierciański;2018;4368.35;zl
2416000;Powiat zawierciański;2019;4633.87;zl
2416000;Powiat zawierciański;2020;5001.44;zl
2416000;Powiat zawierciański;2021;5807.3;zl
2416000;Powiat zawierciański;2022;6438.58;zl
2416000;Powiat zawierciański;2023;6855.49;zl
2417000;Powiat żywiecki;2017;4515.28;zl
2417000;Powiat żywiecki;2018;4577.28;zl
2417000;Powiat żywiecki;2019;4766.3;zl
2417000;Powiat żywiecki;2020;5011.5;zl
2417000;Powiat żywiecki;2021;5437.65;zl
2417000;Powiat żywiecki;2022;6015.37;zl
2417000;Powiat żywiecki;2023;6593.79;zl
2461000;Powiat m. Bielsko-Biała;2017;4446.37;zl
2461000;Powiat m. Bielsko-Biała;2018;4731.61;zl
2461000;Powiat m. Bielsko-Biała;2019;5101.34;zl
2461000;Powiat m. Bielsko-Biała;2020;5321.66;zl
2461000;Powiat m. Bielsko-Biała;2021;5789.65;zl
2461000;Powiat m. Bielsko-Biała;2022;6434.35;zl
2461000;Powiat m. Bielsko-Biała;2023;7231.58;zl
2462000;Powiat m. Bytom;2017;4054.04;zl
2462000;Powiat m. Bytom;2018;4322.58;zl
2462000;Powiat m. Bytom;2019;4770.54;zl
2462000;Powiat m. Bytom;2020;5117.47;zl
2462000;Powiat m. Bytom;2021;5562.14;zl
2462000;Powiat m. Bytom;2022;6303.49;zl
2462000;Powiat m. Bytom;2023;7206.77;zl
2463000;Powiat m. Chorzów;2017;4087.57;zl
2463000;Powiat m. Chorzów;2018;4311.91;zl
2463000;Powiat m. Chorzów;2019;4656.18;zl
2463000;Powiat m. Chorzów;2020;4910.73;zl
2463000;Powiat m. Chorzów;2021;5282.22;zl
2463000;Powiat m. Chorzów;2022;5954.04;zl
2463000;Powiat m. Chorzów;2023;6555.69;zl
2464000;Powiat m. Częstochowa;2017;3954.16;zl
2464000;Powiat m. Częstochowa;2018;4222.51;zl
2464000;Powiat m. Częstochowa;2019;4547.34;zl
2464000;Powiat m. Częstochowa;2020;4875.71;zl
2464000;Powiat m. Częstochowa;2021;5307.19;zl
2464000;Powiat m. Częstochowa;2022;6018.76;zl
2464000;Powiat m. Częstochowa;2023;6715.44;zl
2465000;Powiat m. Dąbrowa Górnicza;2017;5096.32;zl
2465000;Powiat m. Dąbrowa Górnicza;2018;5451.26;zl
2465000;Powiat m. Dąbrowa Górnicza;2019;5632.06;zl
2465000;Powiat m. Dąbrowa Górnicza;2020;5811.72;zl
2465000;Powiat m. Dąbrowa Górnicza;2021;6360.81;zl
2465000;Powiat m. Dąbrowa Górnicza;2022;7271.87;zl
2465000;Powiat m. Dąbrowa Górnicza;2023;8029.95;zl
2466000;Powiat m. Gliwice;2017;5117.17;zl
2466000;Powiat m. Gliwice;2018;5451.31;zl
2466000;Powiat m. Gliwice;2019;5889.99;zl
2466000;Powiat m. Gliwice;2020;6164.02;zl
2466000;Powiat m. Gliwice;2021;6698.45;zl
2466000;Powiat m. Gliwice;2022;7469.7;zl
2466000;Powiat m. Gliwice;2023;8391.75;zl
2467000;Powiat m. Jastrzębie-Zdrój;2017;6609.12;zl
2467000;Powiat m. Jastrzębie-Zdrój;2018;8121.08;zl
2467000;Powiat m. Jastrzębie-Zdrój;2019;8443.25;zl
2467000;Powiat m. Jastrzębie-Zdrój;2020;8377.01;zl
2467000;Powiat m. Jastrzębie-Zdrój;2021;8987.51;zl
2467000;Powiat m. Jastrzębie-Zdrój;2022;0;zl
2467000;Powiat m. Jastrzębie-Zdrój;2023;0;zl
2468000;Powiat m. Jaworzno;2017;5370.16;zl
2468000;Powiat m. Jaworzno;2018;5848.34;zl
2468000;Powiat m. Jaworzno;2019;5831.21;zl
2468000;Powiat m. Jaworzno;2020;5976.3;zl
2468000;Powiat m. Jaworzno;2021;6435.97;zl
2468000;Powiat m. Jaworzno;2022;7568.06;zl
2468000;Powiat m. Jaworzno;2023;8417.97;zl
2469000;Powiat m. Katowice;2017;5290.36;zl
2469000;Powiat m. Katowice;2018;5698.98;zl
2469000;Powiat m. Katowice;2019;6175.8;zl
2469000;Powiat m. Katowice;2020;6525.94;zl
2469000;Powiat m. Katowice;2021;6924.74;zl
2469000;Powiat m. Katowice;2022;8017.49;zl
2469000;Powiat m. Katowice;2023;9105.52;zl
2470000;Powiat m. Mysłowice;2017;4074.53;zl
2470000;Powiat m. Mysłowice;2018;4294.85;zl
2470000;Powiat m. Mysłowice;2019;4627.91;zl
2470000;Powiat m. Mysłowice;2020;4763.73;zl
2470000;Powiat m. Mysłowice;2021;5216.97;zl
2470000;Powiat m. Mysłowice;2022;5754.97;zl
2470000;Powiat m. Mysłowice;2023;6438.78;zl
2471000;Powiat m. Piekary Śląskie;2017;4619.75;zl
2471000;Powiat m. Piekary Śląskie;2018;4868.16;zl
2471000;Powiat m. Piekary Śląskie;2019;5189.69;zl
2471000;Powiat m. Piekary Śląskie;2020;5375.03;zl
2471000;Powiat m. Piekary Śląskie;2021;5732.54;zl
2471000;Powiat m. Piekary Śląskie;2022;6550.47;zl
2471000;Powiat m. Piekary Śląskie;2023;7654.72;zl
2472000;Powiat m. Ruda Śląska;2017;3906.09;zl
2472000;Powiat m. Ruda Śląska;2018;4081.18;zl
2472000;Powiat m. Ruda Śląska;2019;4422.77;zl
2472000;Powiat m. Ruda Śląska;2020;4816.21;zl
2472000;Powiat m. Ruda Śląska;2021;5318.24;zl
2472000;Powiat m. Ruda Śląska;2022;6006.82;zl
2472000;Powiat m. Ruda Śląska;2023;6668.08;zl
2473000;Powiat m. Rybnik;2017;4122.16;zl
2473000;Powiat m. Rybnik;2018;4400.84;zl
2473000;Powiat m. Rybnik;2019;4784.77;zl
2473000;Powiat m. Rybnik;2020;4987.77;zl
2473000;Powiat m. Rybnik;2021;5447.31;zl
2473000;Powiat m. Rybnik;2022;6135.4;zl
2473000;Powiat m. Rybnik;2023;6938.12;zl
2474000;Powiat m. Siemianowice Śląskie;2017;4116.13;zl
2474000;Powiat m. Siemianowice Śląskie;2018;4380.81;zl
2474000;Powiat m. Siemianowice Śląskie;2019;4672.11;zl
2474000;Powiat m. Siemianowice Śląskie;2020;5005.69;zl
2474000;Powiat m. Siemianowice Śląskie;2021;5389.44;zl
2474000;Powiat m. Siemianowice Śląskie;2022;5955.67;zl
2474000;Powiat m. Siemianowice Śląskie;2023;6887.29;zl
2475000;Powiat m. Sosnowiec;2017;4139.1;zl
2475000;Powiat m. Sosnowiec;2018;4385.51;zl
2475000;Powiat m. Sosnowiec;2019;4754.35;zl
2475000;Powiat m. Sosnowiec;2020;5008.83;zl
2475000;Powiat m. Sosnowiec;2021;5551.62;zl
2475000;Powiat m. Sosnowiec;2022;6126.6;zl
2475000;Powiat m. Sosnowiec;2023;6973.22;zl
2476000;Powiat m. Świętochłowice;2017;3595.13;zl
2476000;Powiat m. Świętochłowice;2018;3915.87;zl
2476000;Powiat m. Świętochłowice;2019;4316.83;zl
2476000;Powiat m. Świętochłowice;2020;4609.16;zl
2476000;Powiat m. Świętochłowice;2021;4816.93;zl
2476000;Powiat m. Świętochłowice;2022;5653.41;zl
2476000;Powiat m. Świętochłowice;2023;6361.63;zl
2477000;Powiat m. Tychy;2017;4437.2;zl
2477000;Powiat m. Tychy;2018;4630.83;zl
2477000;Powiat m. Tychy;2019;4916.9;zl
2477000;Powiat m. Tychy;2020;5269.32;zl
2477000;Powiat m. Tychy;2021;5586.31;zl
2477000;Powiat m. Tychy;2022;6236.5;zl
2477000;Powiat m. Tychy;2023;7163.78;zl
2478000;Powiat m. Zabrze;2017;4202.39;zl
2478000;Powiat m. Zabrze;2018;4490.42;zl
2478000;Powiat m. Zabrze;2019;4980.04;zl
2478000;Powiat m. Zabrze;2020;5232.59;zl
2478000;Powiat m. Zabrze;2021;5824.86;zl
2478000;Powiat m. Zabrze;2022;6511.57;zl
2478000;Powiat m. Zabrze;2023;7438.82;zl
2479000;Powiat m. Żory;2017;3890.07;zl
2479000;Powiat m. Żory;2018;4263.76;zl
2479000;Powiat m. Żory;2019;4577.92;zl
2479000;Powiat m. Żory;2020;4781.16;zl
2479000;Powiat m. Żory;2021;5195.58;zl
2479000;Powiat m. Żory;2022;5747.61;zl
2479000;Powiat m. Żory;2023;6560.84;zl
2600000;ŚWIĘTOKRZYSKIE;2017;3911.49;zl
2600000;ŚWIĘTOKRZYSKIE;2018;4171.17;zl
2600000;ŚWIĘTOKRZYSKIE;2019;4490.41;zl
2600000;ŚWIĘTOKRZYSKIE;2020;4800.21;zl
2600000;ŚWIĘTOKRZYSKIE;2021;5262.19;zl
2600000;ŚWIĘTOKRZYSKIE;2022;5782.6;zl
2600000;ŚWIĘTOKRZYSKIE;2023;6585.16;zl
2601000;Powiat buski;2017;3587.24;zl
2601000;Powiat buski;2018;3846.44;zl
2601000;Powiat buski;2019;4165.07;zl
2601000;Powiat buski;2020;4375.49;zl
2601000;Powiat buski;2021;4912.74;zl
2601000;Powiat buski;2022;5412.76;zl
2601000;Powiat buski;2023;6202.45;zl
2602000;Powiat jędrzejowski;2017;4177.28;zl
2602000;Powiat jędrzejowski;2018;4440.95;zl
2602000;Powiat jędrzejowski;2019;4717.56;zl
2602000;Powiat jędrzejowski;2020;4969.29;zl
2602000;Powiat jędrzejowski;2021;5350.78;zl
2602000;Powiat jędrzejowski;2022;5829.63;zl
2602000;Powiat jędrzejowski;2023;6607.59;zl
2603000;Powiat kazimierski;2017;3311.99;zl
2603000;Powiat kazimierski;2018;3544.35;zl
2603000;Powiat kazimierski;2019;3794.18;zl
2603000;Powiat kazimierski;2020;4235.96;zl
2603000;Powiat kazimierski;2021;4616.89;zl
2603000;Powiat kazimierski;2022;5097.28;zl
2603000;Powiat kazimierski;2023;5821.56;zl
2604000;Powiat kielecki;2017;3477.48;zl
2604000;Powiat kielecki;2018;3777.02;zl
2604000;Powiat kielecki;2019;4056.9;zl
2604000;Powiat kielecki;2020;4355.66;zl
2604000;Powiat kielecki;2021;4789.44;zl
2604000;Powiat kielecki;2022;5289.72;zl
2604000;Powiat kielecki;2023;5989.91;zl
2605000;Powiat konecki;2017;3585.89;zl
2605000;Powiat konecki;2018;3943.8;zl
2605000;Powiat konecki;2019;4188.5;zl
2605000;Powiat konecki;2020;4481.58;zl
2605000;Powiat konecki;2021;4922.9;zl
2605000;Powiat konecki;2022;5493.64;zl
2605000;Powiat konecki;2023;6106.87;zl
2606000;Powiat opatowski;2017;3456.29;zl
2606000;Powiat opatowski;2018;3692.26;zl
2606000;Powiat opatowski;2019;3939.62;zl
2606000;Powiat opatowski;2020;4269.94;zl
2606000;Powiat opatowski;2021;4619.32;zl
2606000;Powiat opatowski;2022;5106.84;zl
2606000;Powiat opatowski;2023;5804.43;zl
2607000;Powiat ostrowiecki;2017;3596.74;zl
2607000;Powiat ostrowiecki;2018;3813.5;zl
2607000;Powiat ostrowiecki;2019;4129.16;zl
2607000;Powiat ostrowiecki;2020;4448.08;zl
2607000;Powiat ostrowiecki;2021;4912.01;zl
2607000;Powiat ostrowiecki;2022;5388.69;zl
2607000;Powiat ostrowiecki;2023;6179.43;zl
2608000;Powiat pińczowski;2017;3673.89;zl
2608000;Powiat pińczowski;2018;3925.26;zl
2608000;Powiat pińczowski;2019;4145.06;zl
2608000;Powiat pińczowski;2020;4445.79;zl
2608000;Powiat pińczowski;2021;4885.52;zl
2608000;Powiat pińczowski;2022;5811.36;zl
2608000;Powiat pińczowski;2023;6467.94;zl
2609000;Powiat sandomierski;2017;3978.62;zl
2609000;Powiat sandomierski;2018;4359.4;zl
2609000;Powiat sandomierski;2019;4656.65;zl
2609000;Powiat sandomierski;2020;4966.33;zl
2609000;Powiat sandomierski;2021;5414.24;zl
2609000;Powiat sandomierski;2022;5954.75;zl
2609000;Powiat sandomierski;2023;6781.04;zl
2610000;Powiat skarżyski;2017;3859.44;zl
2610000;Powiat skarżyski;2018;3965.25;zl
2610000;Powiat skarżyski;2019;4399.33;zl
2610000;Powiat skarżyski;2020;4758.09;zl
2610000;Powiat skarżyski;2021;5118.05;zl
2610000;Powiat skarżyski;2022;5704.16;zl
2610000;Powiat skarżyski;2023;6633.92;zl
2611000;Powiat starachowicki;2017;4117.89;zl
2611000;Powiat starachowicki;2018;4170.22;zl
2611000;Powiat starachowicki;2019;4481.58;zl
2611000;Powiat starachowicki;2020;4690.7;zl
2611000;Powiat starachowicki;2021;5500.36;zl
2611000;Powiat starachowicki;2022;5730.06;zl
2611000;Powiat starachowicki;2023;6426.8;zl
2612000;Powiat staszowski;2017;4042.49;zl
2612000;Powiat staszowski;2018;4271.73;zl
2612000;Powiat staszowski;2019;4516.27;zl
2612000;Powiat staszowski;2020;4825.77;zl
2612000;Powiat staszowski;2021;5167.98;zl
2612000;Powiat staszowski;2022;5856.73;zl
2612000;Powiat staszowski;2023;6829.75;zl
2613000;Powiat włoszczowski;2017;3760.86;zl
2613000;Powiat włoszczowski;2018;4089.25;zl
2613000;Powiat włoszczowski;2019;4459.58;zl
2613000;Powiat włoszczowski;2020;4722.28;zl
2613000;Powiat włoszczowski;2021;5238.84;zl
2613000;Powiat włoszczowski;2022;5982.4;zl
2613000;Powiat włoszczowski;2023;6814.57;zl
2661000;Powiat m. Kielce;2017;4197.4;zl
2661000;Powiat m. Kielce;2018;4493.16;zl
2661000;Powiat m. Kielce;2019;4879.19;zl
2661000;Powiat m. Kielce;2020;5218.61;zl
2661000;Powiat m. Kielce;2021;5648.73;zl
2661000;Powiat m. Kielce;2022;6185.4;zl
2661000;Powiat m. Kielce;2023;7062.45;zl
2800000;WARMIŃSKO-MAZURSKIE;2017;3802.98;zl
2800000;WARMIŃSKO-MAZURSKIE;2018;4028.33;zl
2800000;WARMIŃSKO-MAZURSKIE;2019;4319.51;zl
2800000;WARMIŃSKO-MAZURSKIE;2020;4709.12;zl
2800000;WARMIŃSKO-MAZURSKIE;2021;5126.75;zl
2800000;WARMIŃSKO-MAZURSKIE;2022;5674.89;zl
2800000;WARMIŃSKO-MAZURSKIE;2023;6447.09;zl
2801000;Powiat bartoszycki;2017;3637.3;zl
2801000;Powiat bartoszycki;2018;3779.51;zl
2801000;Powiat bartoszycki;2019;4015.63;zl
2801000;Powiat bartoszycki;2020;4589.11;zl
2801000;Powiat bartoszycki;2021;4953.67;zl
2801000;Powiat bartoszycki;2022;5411.23;zl
2801000;Powiat bartoszycki;2023;6122.19;zl
2802000;Powiat braniewski;2017;3559.55;zl
2802000;Powiat braniewski;2018;3713.26;zl
2802000;Powiat braniewski;2019;4082.77;zl
2802000;Powiat braniewski;2020;4460.29;zl
2802000;Powiat braniewski;2021;4875.92;zl
2802000;Powiat braniewski;2022;5368.32;zl
2802000;Powiat braniewski;2023;6027.94;zl
2803000;Powiat działdowski;2017;3449.37;zl
2803000;Powiat działdowski;2018;3698.59;zl
2803000;Powiat działdowski;2019;3878.46;zl
2803000;Powiat działdowski;2020;4145.8;zl
2803000;Powiat działdowski;2021;4657.91;zl
2803000;Powiat działdowski;2022;5273.63;zl
2803000;Powiat działdowski;2023;6074.09;zl
2804000;Powiat elbląski;2017;3446.29;zl
2804000;Powiat elbląski;2018;3735.95;zl
2804000;Powiat elbląski;2019;3920.89;zl
2804000;Powiat elbląski;2020;4268.29;zl
2804000;Powiat elbląski;2021;4690.74;zl
2804000;Powiat elbląski;2022;5206.08;zl
2804000;Powiat elbląski;2023;5875;zl
2805000;Powiat ełcki;2017;3477.88;zl
2805000;Powiat ełcki;2018;3693.95;zl
2805000;Powiat ełcki;2019;4008.98;zl
2805000;Powiat ełcki;2020;4364.74;zl
2805000;Powiat ełcki;2021;4764.65;zl
2805000;Powiat ełcki;2022;5238.03;zl
2805000;Powiat ełcki;2023;6016.73;zl
2806000;Powiat giżycki;2017;3663.45;zl
2806000;Powiat giżycki;2018;3901.14;zl
2806000;Powiat giżycki;2019;4170.9;zl
2806000;Powiat giżycki;2020;4515.13;zl
2806000;Powiat giżycki;2021;4901.26;zl
2806000;Powiat giżycki;2022;5498.08;zl
2806000;Powiat giżycki;2023;6247.3;zl
2807000;Powiat iławski;2017;3455.52;zl
2807000;Powiat iławski;2018;3648.02;zl
2807000;Powiat iławski;2019;3892.75;zl
2807000;Powiat iławski;2020;4219.71;zl
2807000;Powiat iławski;2021;4557.38;zl
2807000;Powiat iławski;2022;5080.82;zl
2807000;Powiat iławski;2023;5813.96;zl
2808000;Powiat kętrzyński;2017;3467.16;zl
2808000;Powiat kętrzyński;2018;3714.64;zl
2808000;Powiat kętrzyński;2019;4039.89;zl
2808000;Powiat kętrzyński;2020;4560.67;zl
2808000;Powiat kętrzyński;2021;4881.27;zl
2808000;Powiat kętrzyński;2022;5244.28;zl
2808000;Powiat kętrzyński;2023;5812.87;zl
2809000;Powiat lidzbarski;2017;3445.72;zl
2809000;Powiat lidzbarski;2018;3695.19;zl
2809000;Powiat lidzbarski;2019;3947;zl
2809000;Powiat lidzbarski;2020;4356.34;zl
2809000;Powiat lidzbarski;2021;4700.72;zl
2809000;Powiat lidzbarski;2022;5155.53;zl
2809000;Powiat lidzbarski;2023;5937.86;zl
2810000;Powiat mrągowski;2017;3353.74;zl
2810000;Powiat mrągowski;2018;3594.78;zl
2810000;Powiat mrągowski;2019;3904.2;zl
2810000;Powiat mrągowski;2020;4311;zl
2810000;Powiat mrągowski;2021;4714.65;zl
2810000;Powiat mrągowski;2022;5298.87;zl
2810000;Powiat mrągowski;2023;5996.73;zl
2811000;Powiat nidzicki;2017;3334.8;zl
2811000;Powiat nidzicki;2018;3596.12;zl
2811000;Powiat nidzicki;2019;3853.58;zl
2811000;Powiat nidzicki;2020;4207.91;zl
2811000;Powiat nidzicki;2021;4657.75;zl
2811000;Powiat nidzicki;2022;5130.03;zl
2811000;Powiat nidzicki;2023;5748.08;zl
2812000;Powiat nowomiejski;2017;3221.93;zl
2812000;Powiat nowomiejski;2018;3439.34;zl
2812000;Powiat nowomiejski;2019;3732.36;zl
2812000;Powiat nowomiejski;2020;3971.83;zl
2812000;Powiat nowomiejski;2021;4342.17;zl
2812000;Powiat nowomiejski;2022;4668.6;zl
2812000;Powiat nowomiejski;2023;5242.25;zl
2813000;Powiat olecki;2017;3647.08;zl
2813000;Powiat olecki;2018;3877.74;zl
2813000;Powiat olecki;2019;4143.9;zl
2813000;Powiat olecki;2020;4438.76;zl
2813000;Powiat olecki;2021;4920.3;zl
2813000;Powiat olecki;2022;5397.85;zl
2813000;Powiat olecki;2023;6079.37;zl
2814000;Powiat olsztyński;2017;3781.68;zl
2814000;Powiat olsztyński;2018;4049.63;zl
2814000;Powiat olsztyński;2019;4367.81;zl
2814000;Powiat olsztyński;2020;4823.92;zl
2814000;Powiat olsztyński;2021;5205.74;zl
2814000;Powiat olsztyński;2022;5865.11;zl
2814000;Powiat olsztyński;2023;6561.71;zl
2815000;Powiat ostródzki;2017;3680.36;zl
2815000;Powiat ostródzki;2018;3926.12;zl
2815000;Powiat ostródzki;2019;4160.33;zl
2815000;Powiat ostródzki;2020;4440.69;zl
2815000;Powiat ostródzki;2021;4851.18;zl
2815000;Powiat ostródzki;2022;5403.55;zl
2815000;Powiat ostródzki;2023;6075.06;zl
2816000;Powiat piski;2017;3791.39;zl
2816000;Powiat piski;2018;3944.22;zl
2816000;Powiat piski;2019;4280.99;zl
2816000;Powiat piski;2020;4633.18;zl
2816000;Powiat piski;2021;4968.35;zl
2816000;Powiat piski;2022;5580.91;zl
2816000;Powiat piski;2023;6368.76;zl
2817000;Powiat szczycieński;2017;3699.06;zl
2817000;Powiat szczycieński;2018;3874.73;zl
2817000;Powiat szczycieński;2019;4177.74;zl
2817000;Powiat szczycieński;2020;4523.23;zl
2817000;Powiat szczycieński;2021;4946.1;zl
2817000;Powiat szczycieński;2022;5503.25;zl
2817000;Powiat szczycieński;2023;6197.95;zl
2818000;Powiat gołdapski;2017;3328.33;zl
2818000;Powiat gołdapski;2018;3542.46;zl
2818000;Powiat gołdapski;2019;3882.07;zl
2818000;Powiat gołdapski;2020;4227.65;zl
2818000;Powiat gołdapski;2021;4683.51;zl
2818000;Powiat gołdapski;2022;5136.51;zl
2818000;Powiat gołdapski;2023;5876.11;zl
2819000;Powiat węgorzewski;2017;3379.54;zl
2819000;Powiat węgorzewski;2018;3515.17;zl
2819000;Powiat węgorzewski;2019;3844.48;zl
2819000;Powiat węgorzewski;2020;4314.62;zl
2819000;Powiat węgorzewski;2021;4766.72;zl
2819000;Powiat węgorzewski;2022;5338.94;zl
2819000;Powiat węgorzewski;2023;6238.76;zl
2861000;Powiat m. Elbląg;2017;4044.35;zl
2861000;Powiat m. Elbląg;2018;4287.12;zl
2861000;Powiat m. Elbląg;2019;4512.03;zl
2861000;Powiat m. Elbląg;2020;4952.59;zl
2861000;Powiat m. Elbląg;2021;5423.69;zl
2861000;Powiat m. Elbląg;2022;5900.22;zl
2861000;Powiat m. Elbląg;2023;6801.75;zl
2862000;Powiat m. Olsztyn;2017;4427.76;zl
2862000;Powiat m. Olsztyn;2018;4648.58;zl
2862000;Powiat m. Olsztyn;2019;5018.92;zl
2862000;Powiat m. Olsztyn;2020;5438.71;zl
2862000;Powiat m. Olsztyn;2021;5902.66;zl
2862000;Powiat m. Olsztyn;2022;6506.02;zl
2862000;Powiat m. Olsztyn;2023;7386.7;zl
3000000;WIELKOPOLSKIE;2017;4124.13;zl
3000000;WIELKOPOLSKIE;2018;4382.96;zl
3000000;WIELKOPOLSKIE;2019;4687.39;zl
3000000;WIELKOPOLSKIE;2020;4985.75;zl
3000000;WIELKOPOLSKIE;2021;5379.43;zl
3000000;WIELKOPOLSKIE;2022;6019.68;zl
3000000;WIELKOPOLSKIE;2023;6772.06;zl
3001000;Powiat chodzieski;2017;3713.9;zl
3001000;Powiat chodzieski;2018;4079.72;zl
3001000;Powiat chodzieski;2019;4353.18;zl
3001000;Powiat chodzieski;2020;4550.77;zl
3001000;Powiat chodzieski;2021;5006.64;zl
3001000;Powiat chodzieski;2022;5542.99;zl
3001000;Powiat chodzieski;2023;6157.04;zl
3002000;Powiat czarnkowsko-trzcianecki;2017;3967.42;zl
3002000;Powiat czarnkowsko-trzcianecki;2018;4299.93;zl
3002000;Powiat czarnkowsko-trzcianecki;2019;4535.39;zl
3002000;Powiat czarnkowsko-trzcianecki;2020;4869.3;zl
3002000;Powiat czarnkowsko-trzcianecki;2021;5327.99;zl
3002000;Powiat czarnkowsko-trzcianecki;2022;5808.58;zl
3002000;Powiat czarnkowsko-trzcianecki;2023;6431.04;zl
3003000;Powiat gnieźnieński;2017;3774.18;zl
3003000;Powiat gnieźnieński;2018;4015.45;zl
3003000;Powiat gnieźnieński;2019;4265.39;zl
3003000;Powiat gnieźnieński;2020;4658.83;zl
3003000;Powiat gnieźnieński;2021;5162.09;zl
3003000;Powiat gnieźnieński;2022;5631.02;zl
3003000;Powiat gnieźnieński;2023;6326.21;zl
3004000;Powiat gostyński;2017;3760.4;zl
3004000;Powiat gostyński;2018;4011.63;zl
3004000;Powiat gostyński;2019;4316.45;zl
3004000;Powiat gostyński;2020;4698.58;zl
3004000;Powiat gostyński;2021;5174.68;zl
3004000;Powiat gostyński;2022;5738.3;zl
3004000;Powiat gostyński;2023;6455.99;zl
3005000;Powiat grodziski;2017;3316.55;zl
3005000;Powiat grodziski;2018;3687.82;zl
3005000;Powiat grodziski;2019;4017.37;zl
3005000;Powiat grodziski;2020;4433.04;zl
3005000;Powiat grodziski;2021;4675.12;zl
3005000;Powiat grodziski;2022;5493.6;zl
3005000;Powiat grodziski;2023;6233.27;zl
3006000;Powiat jarociński;2017;3340.73;zl
3006000;Powiat jarociński;2018;3612.51;zl
3006000;Powiat jarociński;2019;3897.09;zl
3006000;Powiat jarociński;2020;4193.08;zl
3006000;Powiat jarociński;2021;4720.74;zl
3006000;Powiat jarociński;2022;5391.4;zl
3006000;Powiat jarociński;2023;6018.31;zl
3007000;Powiat kaliski;2017;3353.48;zl
3007000;Powiat kaliski;2018;3606.01;zl
3007000;Powiat kaliski;2019;3970.36;zl
3007000;Powiat kaliski;2020;4195.22;zl
3007000;Powiat kaliski;2021;4553.66;zl
3007000;Powiat kaliski;2022;5201.09;zl
3007000;Powiat kaliski;2023;5987.02;zl
3008000;Powiat kępiński;2017;2960.24;zl
3008000;Powiat kępiński;2018;3183.34;zl
3008000;Powiat kępiński;2019;3537.58;zl
3008000;Powiat kępiński;2020;3872.06;zl
3008000;Powiat kępiński;2021;4244.56;zl
3008000;Powiat kępiński;2022;4687.66;zl
3008000;Powiat kępiński;2023;5319.34;zl
3009000;Powiat kolski;2017;4035.5;zl
3009000;Powiat kolski;2018;4183.24;zl
3009000;Powiat kolski;2019;4492.22;zl
3009000;Powiat kolski;2020;4895.57;zl
3009000;Powiat kolski;2021;5346.81;zl
3009000;Powiat kolski;2022;5976.51;zl
3009000;Powiat kolski;2023;6552.92;zl
3010000;Powiat koniński;2017;3439.22;zl
3010000;Powiat koniński;2018;3608.15;zl
3010000;Powiat koniński;2019;3795.47;zl
3010000;Powiat koniński;2020;4184.77;zl
3010000;Powiat koniński;2021;4457.33;zl
3010000;Powiat koniński;2022;4988.03;zl
3010000;Powiat koniński;2023;5665.09;zl
3011000;Powiat kościański;2017;3718.79;zl
3011000;Powiat kościański;2018;4085.02;zl
3011000;Powiat kościański;2019;4383.66;zl
3011000;Powiat kościański;2020;4582.74;zl
3011000;Powiat kościański;2021;5127.41;zl
3011000;Powiat kościański;2022;5931.56;zl
3011000;Powiat kościański;2023;6677.52;zl
3012000;Powiat krotoszyński;2017;3478.9;zl
3012000;Powiat krotoszyński;2018;3722.41;zl
3012000;Powiat krotoszyński;2019;3670.08;zl
3012000;Powiat krotoszyński;2020;4020.71;zl
3012000;Powiat krotoszyński;2021;4285.52;zl
3012000;Powiat krotoszyński;2022;4772.92;zl
3012000;Powiat krotoszyński;2023;5440.35;zl
3013000;Powiat leszczyński;2017;4213.65;zl
3013000;Powiat leszczyński;2018;4304.66;zl
3013000;Powiat leszczyński;2019;4578.34;zl
3013000;Powiat leszczyński;2020;4953.38;zl
3013000;Powiat leszczyński;2021;5274.63;zl
3013000;Powiat leszczyński;2022;6002.93;zl
3013000;Powiat leszczyński;2023;6713.55;zl
3014000;Powiat międzychodzki;2017;3623.06;zl
3014000;Powiat międzychodzki;2018;3880.47;zl
3014000;Powiat międzychodzki;2019;4097.52;zl
3014000;Powiat międzychodzki;2020;4519.7;zl
3014000;Powiat międzychodzki;2021;4891.36;zl
3014000;Powiat międzychodzki;2022;5620.61;zl
3014000;Powiat międzychodzki;2023;6176.39;zl
3015000;Powiat nowotomyski;2017;3989.83;zl
3015000;Powiat nowotomyski;2018;4319.19;zl
3015000;Powiat nowotomyski;2019;4434.29;zl
3015000;Powiat nowotomyski;2020;4807.23;zl
3015000;Powiat nowotomyski;2021;5215.49;zl
3015000;Powiat nowotomyski;2022;5753.37;zl
3015000;Powiat nowotomyski;2023;6461;zl
3016000;Powiat obornicki;2017;4101.05;zl
3016000;Powiat obornicki;2018;4259.36;zl
3016000;Powiat obornicki;2019;4484.38;zl
3016000;Powiat obornicki;2020;4854.35;zl
3016000;Powiat obornicki;2021;5236.25;zl
3016000;Powiat obornicki;2022;5821.9;zl
3016000;Powiat obornicki;2023;6446.61;zl
3017000;Powiat ostrowski;2017;3764.42;zl
3017000;Powiat ostrowski;2018;4080.99;zl
